Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Dia,16-junio-2026,16-junio-2026.1,16-junio-2026.2,16-junio-2026.3,16-junio-2026.4,16-junio-2026.5,16-junio-2026.6,16-junio-2026.7,16-junio-2026.8,16-junio-2026.9,16-junio-2026.10,16-junio-2026.11,16-junio-2026.12,16-junio-2026.13,16-junio-2026.14,16-junio-2026.15,16-junio-2026.16,16-junio-2026.17,16-junio-2026.18,16-junio-2026.19,16-junio-2026.20,16-junio-2026.21,16-junio-2026.22,16-junio-2026.23,16-junio-2026.24,16-junio-2026.25,16-junio-2026.26,16-junio-2026.27,16-junio-2026.28,16-junio-2026.29,16-junio-2026.30,16-junio-2026.31,16-junio-2026.32,16-junio-2026.33,16-junio-2026.34,16-junio-2026.35,16-junio-2026.36,16-junio-2026.37,16-junio-2026.38,16-junio-2026.39,16-junio-2026.40,16-junio-2026.41,16-junio-2026.42,16-junio-2026.43,16-junio-2026.44,16-junio-2026.45,16-junio-2026.46,16-junio-2026.47,16-junio-2026.48,16-junio-2026.49,16-junio-2026.50,16-junio-2026.51,16-junio-2026.52,16-junio-2026.53,16-junio-2026.54,16-junio-2026.55,16-junio-2026.56,16-junio-2026.57,16-junio-2026.58,16-junio-2026.59,16-junio-2026.60,16-junio-2026.61,16-junio-2026.62,16-junio-2026.63,16-junio-2026.64,16-junio-2026.65,16-junio-2026.66,16-junio-2026.67,16-junio-2026.68,16-junio-2026.69,16-junio-2026.70,16-junio-2026.71,16-junio-2026.72,16-junio-2026.73,16-junio-2026.74,16-junio-2026.75,16-junio-2026.76,16-junio-2026.77,16-junio-2026.78,16-junio-2026.79,16-junio-2026.80,16-junio-2026.81,16-junio-2026.82,16-junio-2026.83,16-junio-2026.84,16-junio-2026.85,16-junio-2026.86,16-junio-2026.87,16-junio-2026.88,16-junio-2026.89,16-junio-2026.90,16-junio-2026.91,16-junio-2026.92,16-junio-2026.93,16-junio-2026.94,16-junio-2026.95,16-junio-2026.96,16-junio-2026.97,16-junio-2026.98,16-junio-2026.99,16-junio-2026.100,16-junio-2026.101,16-junio-2026.102,16-junio-2026.103,16-junio-2026.104,16-junio-2026.105,16-junio-2026.106,16-junio-2026.107,16-junio-2026.108,16-junio-2026.109,16-junio-2026.110,16-junio-2026.111,16-junio-2026.112,16-junio-2026.113,16-junio-2026.114,16-junio-2026.115,16-junio-2026.116,16-junio-2026.117,16-junio-2026.118,16-junio-2026.119,16-junio-2026.120,16-junio-2026.121,16-junio-2026.122,16-junio-2026.123,16-junio-2026.124,16-junio-2026.125,16-junio-2026.126,16-junio-2026.127,16-junio-2026.128,16-junio-2026.129,16-junio-2026.130,16-junio-2026.131,16-junio-2026.132,16-junio-2026.133,16-junio-2026.134,16-junio-2026.135,16-junio-2026.136,16-junio-2026.137,16-junio-2026.138,16-junio-2026.139,16-junio-2026.140,16-junio-2026.141,16-junio-2026.142,16-junio-2026.143,16-junio-2026.144,16-junio-2026.145,16-junio-2026.146,16-junio-2026.147,16-junio-2026.148,16-junio-2026.149,16-junio-2026.150,16-junio-2026.151,16-junio-2026.152,16-junio-2026.153,16-junio-2026.154,16-junio-2026.155,16-junio-2026.156,16-junio-2026.157,16-junio-2026.158,16-junio-2026.159,16-junio-2026.160,16-junio-2026.161,16-junio-2026.162,16-junio-2026.163,16-junio-2026.164,16-junio-2026.165,16-junio-2026.166,16-junio-2026.167,16-junio-2026.168,16-junio-2026.169,16-junio-2026.170,16-junio-2026.171,16-junio-2026.172,16-junio-2026.173,16-junio-2026.174,16-junio-2026.175,16-junio-2026.176,16-junio-2026.177,16-junio-2026.178,16-junio-2026.179,16-junio-2026.180,16-junio-2026.181,16-junio-2026.182,16-junio-2026.183,16-junio-2026.184,16-junio-2026.185,16-junio-2026.186,16-junio-2026.187,16-junio-2026.188,16-junio-2026.189,16-junio-2026.190,16-junio-2026.191
Subir,CTGN2,Blq. 6,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","128,12","18,0","124,67","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","92,26","9,0","92,26","16,0","101,31","16,0","113,27","16,0","116,33","16,0","119,42","18,0","116,39","18,0","125,27","18,0","128,12","18,0","145,93","18,0","134,40","18,0","143,76","18,0","152,91","18,0","148,53","18,0","153,85","18,0","149,34","18,0","148,86","18,0","140,44","18,0","143,98","18,0","134,98","18,0","132,31","18,0","128,12"
Subir,CTGN2,Blq. 7,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","129,89","18,0","126,39","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","93,84","9,0","93,84","16,0","101,48","16,0","114,83","16,0","117,94","16,0","121,07","18,0","117,99","18,0","127,00","18,0","129,89","18,0","147,94","18,0","136,25","18,0","145,74","18,0","155,02","18,0","150,58","18,0","155,97","18,0","151,40","18,0","150,91","18,0","142,38","18,0","145,96","18,0","136,84","18,0","134,13","18,0","129,89"
Subir,CTGN2,Blq. 8,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","131,66","18,0","128,11","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","95,42","9,0","95,42","16,0","101,65","16,0","116,40","16,0","119,54","16,0","122,72","18,0","119,60","18,0","128,72","18,0","131,66","18,0","149,95","18,0","138,10","18,0","147,73","18,0","157,13","18,0","152,62","18,0","158,10","18,0","153,46","18,0","152,96","18,0","144,31","18,0","147,95","18,0","138,70","18,0","135,96","18,0","131,66"
Subir,CTGN2,Blq. 9,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","133,42","18,0","129,83","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","97,00","9,0","97,00","16,0","101,83","16,0","117,96","16,0","121,15","16,0","124,36","18,0","121,20","18,0","130,45","18,0","133,42","18,0","151,97","18,0","139,96","18,0","149,71","18,0","159,24","18,0","154,67","18,0","160,22","18,0","155,52","18,0","155,02","18,0","146,25","18,0","149,93","18,0","140,56","18,0","137,78","18,0","133,42"
Subir,CTGN2,Blq.10,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"24,0","135,19","24,0","131,55","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","98,67","9,0","98,67","22,0","102,00","22,0","119,52","22,0","122,75","22,0","126,01","20,0","122,81","20,0","132,18","20,0","135,19","20,0","153,98","22,0","141,81","22,0","151,69","22,0","161,35","22,0","156,72","23,0","162,34","23,0","157,58","23,0","157,07","23,0","148,19","24,0","151,92","24,0","142,42","24,0","139,61","24,0","135,19"
Subir,CTGN2,Blq.11,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","100,35","9,0","100,35","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.12,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","102,13","9,0","102,13","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.13,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","103,91","9,0","103,91","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.14,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","105,69","9,0","105,69","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.15,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","107,47","9,0","107,47","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.16,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","109,24","9,0","109,24","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.17,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","111,02","9,0","111,02","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN2,Blq.18,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"12,0","112,80","12,0","112,80","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",
Subir,CTGN3,Blq. 1,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"1,0","131,58","18,0","118,15","18,0","119,28","18,0","119,28","19,0","125,09","19,0","119,97","19,0","118,33","19,0","110,70","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"1,0","122,81","18,0","116,63","18,0","119,29","18,0","135,86","19,0","125,13","19,0","133,85","19,0","142,37","19,0","138,29","19,0","143,24","19,0","139,04","19,0","138,59","19,0","130,75","19,0","134,05","19,0","125,67","19,0","123,18","19,0","119,29"
Subir,CTGN3,Blq. 2,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","119,90","18,0","121,05","18,0","121,05","19,0","126,94","19,0","121,75","19,0","120,08","19,0","112,34","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","118,36","18,0","121,06","18,0","137,87","19,0","126,98","19,0","135,83","19,0","144,48","19,0","140,34","19,0","145,36","19,0","141,10","19,0","140,64","19,0","132,69","19,0","136,04","19,0","127,53","19,0","125,01","19,0","121,06"
Subir,CTGN3,Blq. 3,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","121,65","18,0","122,82","18,0","122,82","19,0","128,79","19,0","123,53","19,0","121,83","19,0","113,98","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","120,09","18,0","122,82","18,0","139,89","19,0","128,84","19,0","137,81","19,0","146,59","19,0","142,39","19,0","147,48","19,0","143,16","19,0","142,70","19,0","134,63","19,0","138,02","19,0","129,39","19,0","126,83","19,0","122,82"
Subir,CTGN3,Blq. 4,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","123,40","18,0","124,58","18,0","124,58","19,0","130,65","19,0","125,30","19,0","123,59","19,0","115,62","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","121,81","18,0","124,59","18,0","141,90","19,0","130,69","19,0","139,80","19,0","148,70","19,0","144,43","19,0","149,61","19,0","145,22","19,0","144,75","19,0","136,56","19,0","140,01","19,0","131,25","19,0","128,66","19,0","124,59"
Subir,CTGN3,Blq. 5,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","125,15","18,0","126,35","18,0","126,35","19,0","132,50","19,0","127,08","19,0","125,34","19,0","117,26","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","123,54","18,0","126,36","18,0","143,91","19,0","132,54","19,0","141,78","19,0","150,81","19,0","146,48","19,0","151,73","19,0","147,28","19,0","146,80","19,0","138,50","19,0","141,99","19,0","133,11","19,0","130,48","19,0","126,36"
Subir,CTGN3,Blq. 6,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","126,90","18,0","128,12","18,0","128,12","19,0","134,35","19,0","128,86","19,0","127,09","19,0","118,90","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"18,0","125,27","18,0","128,12","18,0","145,93","19,0","134,40","19,0","143,76","19,0","152,91","19,0","148,53","19,0","153,85","19,0","149,34","19,0","148,86","19,0","140,44","19,0","143,98","19,0","134,98","19,0","132,31","19,0","128,12"
