Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Dia,12-junio-2026,12-junio-2026.1,12-junio-2026.2,12-junio-2026.3,12-junio-2026.4,12-junio-2026.5,12-junio-2026.6,12-junio-2026.7,12-junio-2026.8,12-junio-2026.9,12-junio-2026.10,12-junio-2026.11,12-junio-2026.12,12-junio-2026.13,12-junio-2026.14,12-junio-2026.15,12-junio-2026.16,12-junio-2026.17,12-junio-2026.18,12-junio-2026.19,12-junio-2026.20,12-junio-2026.21,12-junio-2026.22,12-junio-2026.23,12-junio-2026.24,12-junio-2026.25,12-junio-2026.26,12-junio-2026.27,12-junio-2026.28,12-junio-2026.29,12-junio-2026.30,12-junio-2026.31,12-junio-2026.32,12-junio-2026.33,12-junio-2026.34,12-junio-2026.35,12-junio-2026.36,12-junio-2026.37,12-junio-2026.38,12-junio-2026.39,12-junio-2026.40,12-junio-2026.41,12-junio-2026.42,12-junio-2026.43,12-junio-2026.44,12-junio-2026.45,12-junio-2026.46,12-junio-2026.47,12-junio-2026.48,12-junio-2026.49,12-junio-2026.50,12-junio-2026.51,12-junio-2026.52,12-junio-2026.53,12-junio-2026.54,12-junio-2026.55,12-junio-2026.56,12-junio-2026.57,12-junio-2026.58,12-junio-2026.59,12-junio-2026.60,12-junio-2026.61,12-junio-2026.62,12-junio-2026.63,12-junio-2026.64,12-junio-2026.65,12-junio-2026.66,12-junio-2026.67,12-junio-2026.68,12-junio-2026.69,12-junio-2026.70,12-junio-2026.71,12-junio-2026.72,12-junio-2026.73,12-junio-2026.74,12-junio-2026.75,12-junio-2026.76,12-junio-2026.77,12-junio-2026.78,12-junio-2026.79,12-junio-2026.80,12-junio-2026.81,12-junio-2026.82,12-junio-2026.83,12-junio-2026.84,12-junio-2026.85,12-junio-2026.86,12-junio-2026.87,12-junio-2026.88,12-junio-2026.89,12-junio-2026.90,12-junio-2026.91,12-junio-2026.92,12-junio-2026.93,12-junio-2026.94,12-junio-2026.95
Compra,ASC2,Blq. 1,1,Mercado,,"-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00","-30,00"
Compra,ATOMCEC,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,ATOMICO,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,AUNGNR,Blq. 1,2,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,AYPGNR,Blq. 1,2,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,AZULIB,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,01","0,00","0,00","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,02","-0,02","-0,03","-0,09","-0,08","-0,02","-0,01","-0,01","-0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BAHIAB,Blq. 1,1,Mercado,,"-100,00","-100,00","-100,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compra,BATTOS,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","-90,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BAYWA1,Blq. 1,10,Mercado,,"-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00"
Compra,BAYWA3,Blq. 1,10,Mercado,,"-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00"
Compra,BELIN1,Blq. 1,10,Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,31","39,05","37,83","21,79","9,31","13,83","-3,12","-12,61","-1,65","-1,65","-2,49","-2,49","-2,50","-2,49","-2,49","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,50","-2,51","-2,51","-2,52","-2,58","-2,57","-2,51","-2,50","-2,50","-2,50","-2,49","-2,49","-1,65","-1,05","2,25","10,81","-4,87","-2,67","0,85","26,12","20,58","44,80","70,92","83,94","80,43","89,13","92,58",,,,,,,,,
Compra,BELIN1,Blq. 2,10,Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00","-200,00",,,,,,,,,,,,,,,,,,,
Compra,BEREBRO,Blq. 1,1,Mercado,,"42,75","38,89","34,01","24,56","33,79","25,95","24,94","20,93","20,95","20,76","20,74","20,84","20,71","20,68","20,80","20,79","20,67","20,79","20,79","20,90","21,02","21,05","23,41","27,13","34,57","41,99","48,74","58,23","63,25","62,29","46,29","34,08","38,60","21,65","12,16","0,74","0,74","-0,10","-0,10","-0,11","-3,00","-3,00","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-3,01","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-2,16","-1,56","1,74","10,30","17,00","22,10","24,83","50,50","45,35","69,52","95,64","108,53","105,17","113,56","116,95","115,14","113,22","111,38","112,12","105,88","105,46","100,40","99,90","93,29"
Compra,BEREBRO,Blq. 2,1,Mercado,,"42,50","38,64","33,76","24,31","33,54","25,70","24,69","20,68","20,70","20,51","20,49","20,59","20,46","20,43","20,55","20,54","20,42","20,54","20,54","20,65","20,77","20,80","23,16","26,88","34,32","41,74","48,49","57,98","63,00","62,04","46,04","33,98","38,50","21,55","12,06","0,64","0,64","-0,20","-0,20","-0,21","-10,50","-10,50","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51","-10,51",,,,,,,,,,,,,"-9,66","-9,06","-5,76","2,80","9,50","22,00","24,58","50,25","45,20","69,27","95,39","108,28","104,92","113,31","116,70","114,89","112,97","111,13","111,87","105,63","105,21","100,15","99,65","93,04"
Compra,BEREBRO,Blq. 3,1,Mercado,,"42,25","38,39","33,51","24,06","33,29","25,45","24,44","20,43","20,45","20,26","20,24","20,34","20,21","20,18","20,30","20,29","20,17","20,29","20,29","20,40","20,52","20,55","22,91","26,63","34,07","41,49","48,24","57,73","62,75","61,79","45,79","33,88","38,40","21,45","11,96","0,54","0,54","-0,30","-0,30","-0,31","-18,00","-18,00","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01","-18,01",,,,,,,,,,,,,"-17,16","-16,56","-13,26","-4,70","2,00","21,90","24,33","50,00","45,05","69,02","95,14","108,03","104,67","113,06","116,45","114,64","112,72","110,88","111,62","105,38","104,96","99,90","99,40","92,79"
Compra,BEREBRO,Blq. 4,1,Mercado,,"42,00","38,14","33,26","23,81","33,04","25,20","24,19","20,18","20,20","20,01","19,99","20,09","19,96","19,93","20,05","20,04","19,92","20,04","20,04","20,15","20,27","20,30","22,66","26,38","33,82","41,24","47,99","57,48","62,50","61,54","45,54","33,78","38,30","21,35","11,86","0,44","0,44","-0,40","-0,40","-0,41",,,,,,,,,,,,,"-25,51","-25,51","-25,51","-25,51",,,,,,,,,,,,,,,,,,,,,"-5,50","21,80","24,08","49,75","44,90","68,77","94,89","107,78","104,42","112,81","116,20","114,39","112,47","110,63","111,37","105,13","104,71","99,65","99,15","92,54"
Compra,BEREBRO,Blq. 5,1,Mercado,,"41,75","37,89","33,01","23,56","32,79","24,95","23,94","19,93","19,95","19,76","19,74","19,84","19,71","19,68","19,80","19,79","19,67","19,79","19,79","19,90","20,02","20,05","22,41","26,13","33,57","40,99","47,74","57,23","62,25","61,29","45,29","33,68","38,20","21,25","11,76","0,34","0,34","-0,50","-0,50","-0,51",,,,,,,,,,,,,"-33,01","-33,01","-33,01","-33,01",,,,,,,,,,,,,,,,,,,,,"-13,00","21,70","23,83","49,50","44,75","68,52","94,64","107,53","104,17","112,56","115,95","114,14","112,22","110,38","111,12","104,88","104,46","99,40","98,90","92,29"
Compra,BEREBRO,Blq. 6,1,Mercado,,"39,25","35,39","30,51","21,06","30,29","22,45","21,44","17,43","17,45","17,26","17,24","17,34","17,21","17,18","17,30","17,29","17,17","17,29","17,29","17,40","17,52","17,55","19,91","23,63","31,07","38,49","45,24","54,73","59,75","58,79","42,79","31,18","35,70","18,75","9,26","-2,16","-2,16","-3,00","-3,00","-3,01",,,,,,,,,,,,,"-100,00","-100,00","-100,00","-100,00",,,,,,,,,,,,,,,,,,,,,,"19,20","21,33","47,00","42,25","66,02","92,14","105,03","101,67","110,06","113,45","111,64","109,72","107,88","108,62","102,38","101,96","96,90","96,40","89,79"
Compra,BEREBRO,Blq. 7,1,Mercado,,"31,75","27,89","23,01","13,56","22,79","14,95","13,94","9,93","9,95","9,76","9,74","9,84","9,71","9,68","9,80","9,79","9,67","9,79","9,79","9,90","10,02","10,05","12,41","16,13","23,57","30,99","37,74","47,23","52,25","51,29","35,29","23,68","28,20","11,25","1,76","-9,66","-9,66","-10,50","-10,50","-10,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,70","13,83","39,50","34,75","58,52","84,64","97,53","94,17","102,56","105,95","104,14","102,22","100,38","101,12","94,88","94,46","89,40","88,90","82,29"
Compra,BEREBRO,Blq. 8,1,Mercado,,"24,25","20,39","15,51","6,06","15,29","7,45","6,44","2,43","2,45","2,26","2,24","2,34","2,21","2,18","2,30","2,29","2,17","2,29","2,29","2,40","2,52","2,55","4,91","8,63","16,07","23,49","30,24","39,73","44,75","43,79","27,79","16,18","20,70","3,75","-5,74","-17,16","-17,16","-18,00","-18,00","-18,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,20","6,33","32,00","27,25","51,02","77,14","90,03","86,67","95,06","98,45","96,64","94,72","92,88","93,62","87,38","86,96","81,90","81,40","74,79"
Compra,BEREBRO,Blq. 9,1,Mercado,,"16,75","12,89","8,01","-1,44","7,79","-0,05","-1,06","-5,07","-5,05","-5,24","-5,26","-5,16","-5,29","-5,32","-5,20","-5,21","-5,33","-5,21","-5,21","-5,10","-4,98","-4,95","-2,59","1,13","8,57","15,99","22,74","32,23","37,25","36,29","20,29","8,68","13,20","-3,75","-13,24","-24,66","-24,66","-25,50","-25,50","-25,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,30","-1,17","24,50","19,75","43,52","69,64","82,53","79,17","87,56","90,95","89,14","87,22","85,38","86,12","79,88","79,46","74,40","73,90","67,29"
Compra,BEREBRO,Blq.10,1,Mercado,,"-100,00","-100,00","-100,00","-100,00",,,,,,,,,,,,,,,,,"-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00","-100,00"
Compra,BERJUCA,Blq. 1,1,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BERR1,Blq. 1,1,Mercado,,"-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00"
Compra,BERR2,Blq. 1,1,Mercado,,"-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00","-40,00"
Compra,BES4,Blq. 1,1,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BIOFEN,Blq. 1,2,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BLAGAR,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BLANC,Blq. 1,10,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BOLI,Blq. 1,1,Mercado,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
Compra,BREFEN,Blq. 1,10,Mercado,,"37,94","34,08","29,44","20,14","29,54","21,91","20,97","16,80","16,74","16,62","16,80","16,58","16,63","16,63","16,87","16,88","16,71","16,74","16,85","17,05","17,06","17,13","19,41","23,03","30,55","37,93","44,86","54,02","58,89","57,56","41,53","29,05","33,62","16,72","7,22","-4,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,15","-7,17","-7,19","-7,11","-4,17","-3,62","-0,28","8,19","14,98","17,16","20,58","45,81","45,23","69,42","85,68","98,64","95,18","103,85","107,27","105,58","103,83","101,81","102,38","96,19","95,52","90,57","89,94","83,52"
Compra,BREFEN,Blq. 2,10,Mercado,,"27,89","24,08","19,55","15,08","24,60","16,91","15,97","11,84","11,80","11,70","13,42","13,22","11,70","11,66","13,51","13,51","13,39","13,42","13,50","13,67","13,74","14,62","16,05","20,52","28,03","35,42","42,39","51,54","56,40","55,05","39,06","26,57","30,26","14,23","5,51","-6,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,59","-8,61","-8,63","-8,55","-4,73","-4,17","-0,85","7,63","14,42","16,60","20,04","45,26","45,12","69,28","84,03","97,01","93,50","102,62","105,63","104,33","102,60","100,61","101,15","95,20","94,53","89,57","88,96","82,50"
Compra,BREFEN,Blq. 3,10,Mercado,,"-0,19","-0,15","-0,07","10,02","19,66","11,91","10,97","6,88","6,86","6,78","10,04","9,86","6,77","6,69","10,15","10,14","10,07","10,10","10,15","10,29","10,42","12,11","12,69","18,01","25,51","32,91","39,92","49,06","53,91","52,54","36,59","24,09","26,90","11,74","3,80","-7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,03","-10,05","-10,07","-9,99","-5,29","-4,72","-1,42","7,07","13,86","16,04","19,50","44,71","45,01","69,14","82,38","95,38","91,82","101,39","103,99","103,08","101,37","99,41","99,92","94,21","93,54","88,57","87,98","81,48"
