omie_page,omie_y,up_code,up_name_omie,legal_entity,ownership_pct,unit_type_omie,zone_omie,technology_omie,ownership_pct_numeric
1,309.493,ALIMAB,BOMBAS DO LIMA,EDP GEM PORTUGAL S.A.,100,BOMBEO,ZONA PORTUGUESA,Consumo Bombeo Mixto,100.0
1,316.813,BRENAB,UNIDAD OFERTA BOMBEO BREÑA 2,IGNIS ENERGIA S.L.,100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Puro,100.0
1,324.133,DOUSUPB,DOURO SUPERIOR BOMBAGEM,MOVHERA - HIDROELÉTRICAS DO NORTE SA,100,BOMBEO,ZONA PORTUGUESA,Consumo Bombeo Mixto,100.0
1,331.453,DUEB,UGH.B. DUERO BOMBEO,IBERDROLA ENERGÍA ESPAÑA S..A.,100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Mixto,100.0
1,338.773,ENDPRB,C.H.B.M. MONTAMARA BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,346.093,GDLQB,GUADALQUIVIR BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,353.413,GUADIAB,BACIA H. GUADIANA (BOMBAGEM),EDP GEM PORTUGAL S.A.,100,BOMBEO,ZONA PORTUGUESA,Consumo Bombeo Mixto,100.0
1,360.733,GUIB,C.H.B. GUILLENA BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,368.093,IPB,C.H.B.IP BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Puro,100.0
1,375.373,MLTB,C.H.B. MORALETS BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,382.693,MONDEGB,BOMBEO DA AREA DE MONDEGO,EDP GEM PORTUGAL S.A.,100,BOMBEO,ZONA PORTUGUESA,Consumo Bombeo Mixto,100.0
1,390.093,MUEB,C.H.B. LA MUELA BOMBEO,IBERDROLA ENERGÍA ESPAÑA S..A.,100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,397.333,SILB,UGH.B. SIL BOMBEO,IBERDROLA ENERGÍA ESPAÑA S..A.,100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Mixto,100.0
1,404.653,SLTB,UGH.B. ESTANG. SALLENTE BOMB.,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,411.973,TAJB,UGH.B. TAJO BOMBEO,IBERDROLA ENERGÍA ESPAÑA S..A.,100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Mixto,100.0
1,419.293,TAMEGAB,TAMEGAB,IBERDROLA ENERGÍA ESPAÑA S..A.,100,BOMBEO,ZONA PORTUGUESA,Consumo Bombeo Mixto,100.0
1,426.613,TANB,C.H.B. TANES BOMBEO,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,433.933,TJEB,C.H. B. TAJO ENCANTADA BOMBEO,"ENDESA GENERACIÓN, S.A.",100,BOMBEO,ZONA ESPAÑOLA,Consumo de bombeo,100.0
1,441.253,UFBB,C.H.B. BOLARQUE BOMBEO,GAS NATURAL COMERCIALIZADORA,100,BOMBEO,ZONA ESPAÑOLA,Consumo Bombeo Puro,100.0
1,448.573,ABASC01,UOF COMPRA ABASTE,ABASTE COMERCIALIZADORA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,455.893,ABOUC01,ABOUT WHITE,"ABOUT WHITE, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,463.213,ACCGC02,UNIDAD DE COMPRA,"ACCIONA GREEN, SUCURSAL PT",100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
1,470.533,ACHEC01,ACHER COMPRA,"ELECTRICA DE CHERA, S.C.V.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,477.853,ACNHC01,COMPRA,ACENHOL ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,485.173,ACOSC01,UNIDAD DE OFERTA,ACOS T IBERICA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,492.493,ACRSC02,COMERCIALIZAÇÃO,"ACROSSCAPACITY, LDA",100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
1,499.813,ACSOC01,ACSOL,"ACSOL ENERGIA GLOBAL, S.A.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,507.133,ACTIC01,UNIDAD PARA OFERTAS DE COMPRA,ACTIVA COMERCIALIZADORA DE ENERGIA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,514.453,ADEIC01,ADEINNOVA ENERGIA,ADEINNOVA ENERGIA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,521.773,ADELC01,ADELFAS COMPRAS,ADELFAS ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
1,529.093,ADREC02,AUDAX COMPRA PORTUGAL,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
1,536.413,ADURC01,ADURIZ ENERGÍA COMPRA (ESP),ADURIZ ENERGÍA SLU,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,543.733,ADXC01,ADX RENOVABLES,ADX RENOVABLES SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
1,551.093,ADXRM01,REPRE COMER 1,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
1,558.373,ADXRM02,REPRE COMER 2,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,141.133,ADXRM03,REPRE COMER 3,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,148.453,ADXRM04,ADS RPRE COMER 4,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,155.773,ADXRM06,REPRE COMER 6,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,163.093,ADXRM07,REPRE COMER 07,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,170.413,ADXRM08,REPRE COMER 8,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,177.733,ADXRM09,REPRE COMER 9,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,185.093,ADXRM10,ECO2,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,192.373,ADXRM11,FEED ENERGÍA,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,199.693,AEQC01,COMERCIALIZACIÓN AEQ,"AEQ W2M, S.A.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,207.093,AGENC01,ABESL COMPRA,"AB ENERGÍA 1903, S.L.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,214.333,AGLC02,UNIDADE DE COMPRA,AGORALUZ ENERGIA LDA,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
2,221.653,AGRIC01,AGRI ENERGIA COMPRA (ESP),AGRI-ENERGÍA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,228.973,AHORC01,AHORA PENINSULA,AHORA LUZ ENERGÍA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,236.293,AHTC01,COMPRA COMER,"COMERCIALIZADORA ELECTRICA DE TENERIFE, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,243.613,AIREC01,AIREC01,AIRE LIMPIO S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,250.933,AJENC01,UNIDAD OFERTANTE A2J ENERGÍA,"A2J ENERGÍA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,258.253,ALAHC01,U.O ALAHURIN,HIDROCARBUROS ALHAURÍN SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,265.573,ALBCC01,ALBCO_COMPRAS_UP,COMERCIALIZADORA ELECTRICA DE ALBATARREC SLU,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,272.893,ALDDC01,18W000000000OLLT,"ACCIONA COMERCIALIZADORA B2C, S.L. UNIPERSONAL",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,280.213,ALDRC01,COMERCIALIZADORA ALDRO ENERGIA,"ENI PLENITUDE IBERIA, S.L.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,287.533,ALDRC02,COMERCIALIZADORA ELECTRICA PT,"ENI PLENITUDE IBERIA, S.L.U.-SUCURSAL EM PORTUGAL",100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
2,294.853,ALFAC02,ALFA ENERGIA,"ALFA ENERGIA, LDA",100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
2,302.173,ALGICA1,ALGICA1,"SUMINISTROS ESPECIALES ALGINETENSES, S.C.V.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,309.493,ALIOC01,COMPRA COMERCIALIZADORA,ALIO ENERGIA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,316.813,ALPXC01,"ALPEX IBERICA DE ENERGIA,S.L","ALPEX IBERICA DE ENERGIA,S.L",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,324.133,ALUEC01,ALUZ PENINSULAR,ALUZ ENERGÍA ELÉCTRICA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,331.453,ALUZC01,ALUZC01,AHORRELUZ SERVICIOS ONLINE SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,338.773,AMAZC01,AMAZON COMPRA,COMERCIALIZADORA DE ENERGIAS RENOVABLES Y DE SERVICIOS,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,352.213,AMEC01,AG. MERCADO ELÉCTRICO COM(ESP),FACTOR ENERGIA ESPAÑA SAU,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,359.533,AMELC01,UNIDAD DE COMERCIALICION,ARCELORMITTAL ENERGY S.C.A,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,366.853,AMIC01,COMPRA COMERCIALIZADORA AMI,AMI ELECTRUM S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,374.173,ANGLC01,"ANGLER ENERGIA, S.L.","ENERGYASSET COMERCIALIZADORA DE ENERGIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,381.493,ANTEC01,ANTEA ENERGÍA COMERCIALIZADORA,ANTEA ENERGÍA COMERCIALIZADORA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,388.813,ARACC01,ARACÁN ENERGÍA,ARACÁN ENERGÍA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,396.133,AREPC02,AUDAX RENOV. SUC. EM PORTUGAL,AUDAX RENOVABLES S.A.-SUCURSAL EM PORTUGAL,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
2,403.453,ASEGC01,ASEGE01,ASEGE GESTION SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,410.773,ASIEC01,COMERCIALIZ,ASISTENCIA ENERGÉTICA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,418.093,ASSEC01,18X000000000P5GW,"ASSENN ENERGY, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,425.413,ASTEC01,ASTEC01,ASTEN RENOVABLES S.L.U.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,432.733,ASTRC01,ASTRAL,ASTRALCAD ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,440.093,ATEEC01,ATENCO PENINSULA,ATENCO ENERGIA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,447.373,ATLSC01,ATLAS ENERGIA COMERCIAL SL,ATLAS ENERGIA COMERCIAL SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,454.693,ATLSR01,ATLSR01,ATLAS ENERGIA COMERCIAL SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compra Comercializador Balance,100.0
2,462.093,ATPC01,COMPRA ATP,ATP ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,469.333,ATRIC01,ATRIA - UNIDAD DE OFERTA 01,ATRIA INVERSIONES ENERGIA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,476.653,AUDAC01,AUDAX COMPRA,AUDAX RENOVABLES S.A.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,483.973,AXEOC01,AXEO ENERGIA SL,AXEO ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,491.293,AXPOC02,AXPOP COMERCIALIZADOR PT,AXPO ENERGIA PORTUGAL,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
2,498.613,AXPOR01,AXPO SRAD,"AXPO IBERIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compra Comercializador Balance,100.0
2,505.933,AYLUC01,AYLUZ,AYLUZ COMERCIALIZADORA ELECTRICA S.L,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,513.253,BALEC01,BALEC01,"ELECBALEAR,S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,520.573,BECOC01,BASSOLS ENERGÍA COMPRA (ESP),BASSOLS ENERGÍA COMERCIAL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,527.893,BESC01,BESC01,BESPIN ENEGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,535.213,BEYOC01,UNIDAD OFERTANTE,"LUZIA ENERGIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
2,542.533,BEYRM01,REPR RELUZCA,"LUZIA ENERGIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,549.853,BEYRM02,REPR INDALO,"LUZIA ENERGIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
2,557.173,BNPRC01,BNPRC01,"BON PREU, S.A.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,141.133,BNPRM02,BONPREU TERCIARIA,"BON PREU, S.A.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compra Comercializador Balance,100.0
3,148.453,BOAEC01,UO BOAENERGETICA 2000 S.L,"BOAENERGETICA 2000, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,155.773,BPC01,BP AMOCO GAS (ESP),"BP GAS AND POWER IBERIA, S.A.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,163.093,BPRM01,BP REP 01,"BP GAS AND POWER IBERIA, S.A.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,170.413,BPSRR01,BPSRR01,"BON PREU, S.A.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compra Comercializador Balance,100.0
3,177.733,BREIC01,U. OFERTA IBERICA,"IBERICA IMPULSA, S.L",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,185.093,BSGEC01,BSGEA COMPRA,BSG ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,192.373,BSGRM01,COMPRA BERL,BSG ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,199.693,CACIC01,CACIC01,2026 CACI ENERGIA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,207.093,CAMCC01,CAMPO_UP,ENERGIAS DE LA VILLA DE CAMPO COMERCIALIZADORA SLU,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,214.333,CAPLC01,CAPALOESP01,CAPALO AI SPAIN OY,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,221.653,CAPTC01,COMERCIALIZACION,CAPTURA ENERGIA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,228.973,CATGC01,18WCATGC01-123-C,CATGAS ENERGIA SA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,236.293,CATRC01,CATRA COMPRA,"ELECTRICA CATRALENSE, S.L.U.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,243.613,CCATC01,CCATR COMPRA,"COOPERATIVA ELÉCTRICA BENÉFICA CATRALENSE, COOP.V.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,250.933,CEBAC01,"COOP ELEC BENEF ALBAT, COOP.V.","COOP ELÉCTRICA BENÉFICA ALBATERENSE, COOP.V.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,258.253,CEBIC01,CEBIN COMPRA,CEBIN ENERGY SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,265.573,CECAC01,COOP. ELECT. CASTELLAR,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,272.893,CEDC01,UNIDAD DE OFERTA PENINSULA,COMERCIALIZADORA DE ENERGIA DIRECTA S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,280.213,CEEEC01,CEEE COMPRA,ESCANDINAVA DE ELECTRICIDAD S.L.U.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,287.533,CENTCP3,CENTE DERECHOS COMPRA(FRAN),"ENERGYA VM GESTION DE ENERGIA, S.L.",100,COMERCIALIZADOR,FRONTERA FRANCIA,Comercializador,100.0
3,294.853,CENTC01,CÉNTRICA ENERGÍA COM. 1 (ESP),"ENERGYA VM GESTION DE ENERGIA, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,302.173,CENTVP3,CENTE DERECHOS VENTA(FRAN),"ENERGYA VM GESTION DE ENERGIA, S.L.",100,COMERCIALIZADOR,FRONTERA FRANCIA,Import. de comercializadoras,100.0
3,309.493,CEPSC02,COMPRA SUCURSAL PORTUGAL,CEPSA GAS Y ELECTRICIDAD S.A.-SUCURSAL EM PORTUGAL,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
3,316.813,CESOC01,U. COMPRA DE COMERCIALIZADORA,"COMERCIALIZADORA ENERGETICA SOSTENIBLE, S.A.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,324.133,CETAC01,CETAC01,COMERCIALIZADORA ELECTRICA TALAYUELAS S.L.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,331.453,CHCC01,UNIDAD DE COMPRA CHC,"CIDE HCENERGIA, S.A.U",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,338.773,CHERC01,CHERA COMPRA,ELECTRICA SOT DE CHERA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,346.093,CHISC01,COMCH COMERCIALIZADORA ESP,COMERCIALIZADORA LA CHISTABINA S.L.U,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,353.413,CIMAC01,CIMA ENERGIA,CIMA ENERGIA COMERCIALIZADORA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,360.733,CINEC01,18W000000000TFF2,CINETICA SOLUCIONES ENERGETICAS S.L,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,368.093,CLARC02,UNIDADE COMPRA,"CLARO ENERGIA,LDA.",100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
3,375.373,CLEAC01,COMPRA,CLEARVIEW ENERGY SL.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,382.693,CLIDC01,CLIUO01,HOLALUZ-CLIDOM SA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,390.093,CLIDC02,UD. COMERCIALIZACION,CLIDOMER UNIPESSOAL LDA,100,COMERCIALIZADOR,ZONA PORTUGUESA,Comercializador,100.0
3,397.333,CNTLC01,CNTLC01,ELECTRACOMERCIAL CENTELLES,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,404.653,COALC01,COALG COMPRA,"COMERCIALIZADORA SUM ESP ALGINETENSES, S.L.",100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,411.973,CODOC01,CODOC01,ENERGIA COSTA DORADA SLU,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,419.293,COELC01,COELD COMPRA,ELECTRICA DE GUADASSUAR COOP. V.,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,426.613,COGEC01,COGEN COMPRA ELECTRICIDAD,ENERGY BY COGEN,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,433.933,COMGC01,COMGC01,COMERCIALIZADORA ELECTRICA INDUSTRIAL SA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
3,441.253,COMPC01,UP PENINSULAR,COMPAÑIA CASTELLANA DE COMERCIALIZACION ELECTRICA,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Comercializador,100.0
3,448.573,CONEC01,COMPRA ENERGIA,CONECTA2 ENERGIA SL,100,COMERCIALIZADOR,ZONA ESPAÑOLA,Compras Comercialización,100.0
